msme_id,business_name,nic_code,district,state,district_tier,vintage_years,employee_count,monthly_revenue_series,gst_filing_dates,upi_inflow_series,epfo_contribution_series,cash_balance,receivables_outstanding,top_customer_concentration,network_node_count,climate_zone,past_climate_event,climate_recovery,ondc_seller,electricity_consumption_series,skill_certificates,whatsapp_active,good_borrower
MSME_101160,Apex Logistics 43,01,bastar,Chhattisgarh,Rural,12.2,25,"1057812.06,1160351.78,1364709.5,1309720.94,1202425.93,1237282.55,1148387.51,1001151.92,1015938.48,1013211.88,1051184.34,1051544.23,1112090.21,1155348.09,1263661.4,1278175.92,1232812.27,1164874.91,1170832.36,989909.12,974956.63,907060.88,1181288.75,1078463.39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1","904526.92,1075516.66,1273885.27,1093981.55,1060102.26,1038409.38,978084.97,884444.42,831953.42,872133.28,946801.7,964513.57,966261.56,1025686.63,1035865.84,1047796.2,987538.32,1031108.67,1039943.04,823258.03,890245.95,798600.93,978262.16,921750.55","49261.01,52842.2,51694.42,55261.35,52904.22,50858.28,53731.67,54030.98,49380.24,53524.71,50498.32,50801.61",1473409.3519617869,847500.0272907973,0.6624881728406523,37,MEDIUM,0,0,0,,,1,1
MSME_101161,Apex Pharma 93,13,surat,Gujarat,Tier 2,3.1,68,"534976.86,564360.15,594468.46,649917.28,561208.83,545769.17,553295.28,495159.22,497001.79,481102.9,462487.41,538139.35,599962.23,633322.99,634696.9,640779.79,608358.23,547197.19,502695.14,518284.39,473262.72,521184.71,525127.45,550808.83","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1","441406.5,529724.38,509196.86,589013.58,480913.58,507333.07,510488.93,397953.97,438793.95,385658.06,394642.89,474140.29,553002.8,565594.77,531687.68,558012.29,561556.42,475762.81,445523.34,484396.25,443110.08,479974.12,451493.81,505717.54","110952.51,125123.49,112721.3,116920.38,0.0,114218.71,105304.92,121468.43,111859.3,105841.14,110361.9,0.0",908435.1077953844,415942.73140486056,0.6972523990109971,58,HIGH,0,0,0,,,0,1
MSME_101162,Bharat Hub 47,52,jodhpur,Rajasthan,Tier 3,0.6,61,"1367207.81,1554593.95,1531084.31,1829997.94,1515084.94,1556026.89,1265479.29,1297403.64,1268467.99,1175269.13,1404961.64,1447589.74,1520776.88,1692740.46,1672050.25,1832654.21,1748125.77,1588783.92,1489438.9,1256139.72,1418721.1,1348133.89,1523461.77,1639577.09","1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0","1126102.62,1394386.29,1277853.64,1726181.69,1264402.76,1351334.21,1154246.76,1153693.79,1045657.33,1002513.48,1268594.64,1351868.29,1296726.99,1501166.98,1455799.13,1557342.32,1434620.47,1405460.6,1205463.8,1169681.84,1149768.08,1180540.43,1445530.76,1431632.75","128407.1,115832.21,0.0,116610.02,135976.92,112950.02,0.0,115527.55,0.0,122500.22,0.0,122510.83",2521246.899173098,1361583.0075049086,0.08624721257629905,18,HIGH,0,0,1,,,0,0
MSME_101163,Sri Foods 27,13,bengaluru,Karnataka,Tier 1,6.2,80,"466777.0,534418.86,571062.77,555270.69,536753.02,514360.8,465313.85,404590.95,426722.87,434779.9,434748.7,419726.28,499834.67,575023.85,528997.6,588434.9,534567.49,510443.55,455749.38,416434.58,459671.68,456167.18,482425.15,531178.01","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","405173.44,478128.78,500409.04,459344.06,445166.73,453245.67,382955.24,356158.81,361567.47,356899.1,354266.25,340943.25,427816.18,497184.89,470549.49,475643.65,438043.21,439491.96,403188.31,382573.16,412693.51,403885.85,390900.09,470102.34","0.0,183117.02,187059.47,0.0,172697.56,190931.71,0.0,190134.53,182025.32,176054.91,167699.32,180669.32",682837.1974149488,355117.55550907203,0.5206611688702535,57,LOW,0,0,1,,PMKVY Retail Associate|UDYAM Registration Cert|SIDBI Financial Management,1,0
MSME_101164,Jaya Foods 60,28,wayanad,Kerala,Rural,1.8,17,"405090.99,378737.93,443469.8,417343.39,408611.6,369622.81,348756.1,345186.54,328816.43,317754.46,319020.37,332617.31,382278.66,398349.67,423089.75,409273.79,392386.95,373586.41,346944.53,337075.78,302127.87,321256.53,362043.03,369837.96","1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1","324932.65,325330.35,359615.1,348747.85,361975.04,311576.65,314721.76,306088.31,302887.87,268889.63,266953.66,266175.56,315968.69,369377.86,396418.9,355746.35,321906.45,352383.15,317682.92,274609.45,270889.0,291628.44,318255.24,304884.32","30801.01,28203.42,28058.29,28874.7,0.0,29029.6,30665.05,28044.71,28977.66,30670.87,29420.33,29090.9",148151.27604581916,279310.6974115007,0.16036481793150636,49,VERY_HIGH,0,0,0,,NABARD Agri-Business Cert|PMKVY Retail Associate,1,0
MSME_101165,Sri Logistics 28,56,pune,Maharashtra,Tier 1,3.9,44,"1033807.25,1038513.47,1090120.06,1079218.66,1155780.03,1128885.88,1035176.92,973532.25,936316.97,872960.77,901033.81,1045399.49,1018032.78,1058168.3,1141750.77,1128787.31,1109847.54,987598.35,967344.13,860597.71,910582.84,821760.24,922594.16,990103.67","1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1","911132.04,980655.54,1025813.51,1008893.34,973401.21,1000154.88,889947.52,845104.0,851687.97,709926.58,733577.36,984961.71,814666.21,863208.29,968864.51,928966.98,984255.87,842563.82,776096.21,697990.92,813628.67,710405.21,780090.75,855542.03","77146.45,79799.79,0.0,77281.13,75775.64,0.0,78901.96,79480.7,77292.53,77744.0,78731.81,69997.21",683670.3508917079,773518.6191505935,0.6781735236702972,38,MEDIUM,0,0,1,"3382.1,3524.9,3613.4,3446.5,3369.0,2788.1,2838.5,2600.3,3020.1,2694.3,2843.0,3219.3",,1,1
MSME_101166,Sri Hub 42,17,bastar,Chhattisgarh,Rural,11.0,20,"1457553.75,1630715.1,1659556.84,1685443.69,1702551.4,1610526.19,1495038.55,1297852.28,1191887.11,1326992.24,1283059.57,1378951.21,1489531.43,1760805.78,1740609.1,1744920.5,1703583.75,1533195.08,1488684.92,1244267.18,1214008.71,1234973.14,1423742.35,1551826.62","1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1","1183013.24,1432002.34,1350159.92,1355273.28,1485106.18,1446741.94,1340349.07,1218886.73,1036145.51,1162839.18,1144447.18,1281963.61,1266615.93,1652914.53,1601237.2,1610345.71,1504802.81,1279224.47,1206492.54,1122147.99,1079266.59,1118798.69,1219186.42,1270259.31","46228.63,46797.14,50349.4,0.0,45703.42,48046.81,45724.07,49941.99,0.0,48835.13,0.0,0.0",577313.1167986535,1676291.927698435,0.22547124745553748,109,MEDIUM,0,0,0,,SIDBI Financial Management|UDYAM Registration Cert,0,0
MSME_101167,Raja Agro Industries 69,16,bengaluru,Karnataka,Tier 1,9.3,37,"52568.91,59924.72,56994.33,67200.51,68974.2,52444.8,50347.82,50347.92,47144.2,45757.38,44360.86,53010.72,58864.82,68418.16,65709.23,57185.76,58406.76,55885.02,48114.01,48136.38,46304.93,48238.74,50073.94,52757.8","0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1","43366.41,50710.15,46201.13,59537.16,59864.79,45857.52,41682.07,41809.91,42317.29,41509.31,39581.11,43453.9,54085.74,56797.75,61716.23,50459.35,50171.02,45525.41,42740.08,39718.32,37154.03,39985.8,42767.87,49694.15","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",45098.941978928786,33948.33592118698,0.10811822424688239,89,LOW,0,0,0,,,0,1
MSME_101168,Priya Agro Industries 95,20,mumbai,Maharashtra,Tier 1,13.1,91,"321126.91,336547.84,384786.45,380705.17,375871.08,382934.87,360288.09,294175.7,296023.19,292551.26,318882.81,301763.75,344094.49,395859.18,430227.56,415906.57,413107.65,378409.75,369390.19,350088.57,305511.57,339931.35,357068.87,427300.72","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","270418.54,317450.55,346231.45,324154.31,301793.41,331678.14,332325.39,247882.2,240773.3,276595.11,281207.39,275259.09,308790.33,319531.58,375493.49,387443.91,387377.13,337316.11,349355.41,283738.01,283087.51,294962.33,299185.74,381664.5","196374.68,0.0,203340.08,193977.15,194583.97,208476.94,206635.93,0.0,0.0,210071.15,0.0,209849.26",612394.0751775458,162096.4117572669,0.5994193662434013,107,VERY_HIGH,0,0,0,,,0,1
MSME_101169,Ram Hub 84,45,trichy,Tamil Nadu,Tier 3,4.5,14,"497464.78,537368.63,545423.04,562565.15,569029.35,545366.69,518182.65,477710.94,475075.35,417632.97,453905.95,474145.65,573681.84,561977.31,631717.34,639040.94,584597.46,543020.79,495244.89,455039.72,439319.56,455531.66,533939.16,504195.07","1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1","416895.93,504857.6,444927.64,532635.08,527242.25,476078.2,427533.76,411488.91,396481.12,395124.52,372491.99,445811.61,484768.23,463172.56,517746.02,514570.27,513550.02,466487.38,410573.51,398207.08,377488.71,366878.76,499709.3,429368.99","21694.18,22238.23,0.0,21169.14,0.0,21921.24,0.0,19858.96,22897.21,22689.03,0.0,0.0",639356.907838711,424481.56958934036,0.6356703166935089,40,LOW,0,0,0,,UDYAM Registration Cert,0,0
MSME_101170,Raja Textiles 80,28,wayanad,Kerala,Rural,7.0,51,"412765.83,429430.54,493179.47,455704.93,450380.41,448492.39,449231.67,400036.95,357328.39,337530.55,387109.89,423398.4,453739.68,531836.83,502996.22,448327.41,477540.74,466724.25,430451.78,392261.18,378562.98,354845.51,422956.28,450888.86","0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0","371470.35,403364.66,461185.82,432871.42,363246.13,396294.97,366189.82,325029.1,332352.26,319667.6,367031.3,379965.28,425156.95,503415.72,473236.71,385704.51,390596.41,426344.42,381452.51,318192.86,305047.26,286480.21,358647.19,386518.06","94801.53,95934.69,99444.95,89160.91,87576.53,90947.45,90190.76,89770.26,100399.27,94329.45,102868.82,93620.23",260145.54694817885,55603.65084129195,0.09915346490508628,18,VERY_HIGH,1,0,0,,NABARD Agri-Business Cert,1,0
MSME_101171,Kiran Diagnostics 86,25,jodhpur,Rajasthan,Tier 3,6.1,75,"255774.77,283112.59,328434.86,301179.72,322766.45,293247.39,265027.32,276638.0,239818.47,236984.59,258767.66,274734.28,341851.33,347970.86,333688.56,336292.96,299008.45,314228.75,278637.63,273079.95,239120.74,271705.42,315999.07,318749.14","0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1","224014.34,261469.55,264685.26,249352.19,294766.74,267579.8,226362.11,222751.36,211560.02,211592.15,231618.39,222101.96,307929.08,307563.38,313916.26,308340.32,280629.98,280788.08,240363.07,227448.78,214702.19,250054.72,290783.71,280136.93","0.0,0.0,115009.83,0.0,0.0,0.0,119521.7,0.0,119259.79,132756.14,117653.01,112445.79",451223.8585536374,114542.45154982079,0.23865641878244803,70,HIGH,0,0,1,"1568.0,1556.8,1606.9,1597.8,1268.6,1306.8,1249.0,1121.5,1116.9,1288.7,1348.2,1396.4",,0,0
MSME_101172,Arjun Foods 14,46,bengaluru,Karnataka,Tier 1,3.1,45,"680645.66,739429.17,790753.53,809087.72,834949.55,696048.93,639810.78,555088.32,598936.76,549989.66,626875.07,630277.37,760464.54,692460.84,809676.32,800507.37,753249.41,645363.96,645992.13,590462.74,516123.71,623683.88,604307.68,715668.74","1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1","608628.73,598577.5,723687.67,685531.44,713194.45,602645.0,574101.01,462617.01,521817.85,482513.71,519392.62,518927.36,705202.21,582452.39,689157.05,701700.47,602737.85,553117.03,546177.71,506004.78,450526.06,500186.05,484606.79,609110.55","71127.79,74874.63,0.0,0.0,68302.05,72134.44,71882.89,0.0,70214.48,68267.45,60425.48,68351.18",295847.82744513656,339513.8365673491,0.12130659381566279,17,LOW,0,0,0,"2749.6,2629.5,2900.0,2828.9,2472.7,2232.3,2130.6,2253.8,1876.2,2252.0,2285.4,2506.9",NSDC Digital Literacy|PMKVY Retail Associate,0,0
MSME_101173,Meena Foods 39,23,pune,Maharashtra,Tier 1,12.9,96,"1151295.21,1113319.46,1181213.56,1180466.61,1252356.15,1115738.81,1143274.37,1030513.76,950405.4,947363.84,934999.04,1005735.97,1171902.27,1259619.03,1286304.92,1205295.5,1158488.19,1048156.71,1049888.46,849374.32,810502.03,833850.11,878507.11,1137297.54","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1","1021993.72,955065.92,1044905.56,1106237.75,1139967.9,980535.84,1034881.09,855930.53,798802.66,890464.33,779988.12,909144.67,1087801.29,1100717.79,1105809.3,1050876.27,933341.24,875773.38,916443.03,710862.39,704459.78,733622.42,739922.12,1022153.12","224354.12,202925.47,214718.7,231682.47,221260.74,238682.72,214628.76,208790.85,204193.52,216117.24,225965.08,216931.91",796868.5507546067,722422.6907254239,0.36710633478340593,101,MEDIUM,0,0,0,,,1,1
MSME_101174,Raja Auto Parts 63,22,nashik,Maharashtra,Tier 2,12.7,5,"101539.26,119511.47,122412.64,121363.94,115609.82,113018.47,109242.66,95589.19,89268.52,93026.33,100052.29,116406.01,112223.4,129530.96,131586.73,132327.04,139350.99,122055.02,107723.41,110871.35,107887.68,101142.26,107305.11,127241.76","1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1","86865.97,108599.88,114301.2,104324.22,92665.06,100197.37,102687.1,89854.11,83021.49,85875.8,94627.79,106295.07,106217.84,110909.97,113445.38,123354.26,128096.6,98684.07,97659.84,98510.91,102090.65,93320.77,100926.61,107819.94","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",73255.83251426226,83138.12324019829,0.29820684326794306,106,VERY_HIGH,0,0,0,"368.8,415.8,410.0,444.2,495.8,425.0,356.3,353.6,367.3,366.6,330.4,388.9",,0,1
MSME_101175,Kiran Logistics 19,14,coimbatore,Tamil Nadu,Tier 2,13.3,30,"389389.83,411446.75,467380.12,438009.88,451013.84,442457.82,380572.76,325784.95,333963.6,342588.05,372758.42,373365.31,452480.63,416321.79,464951.66,454430.53,471840.82,382537.63,389441.51,352264.99,372817.39,339135.46,384967.84,392698.83","1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1","325491.69,344686.84,376238.4,368620.9,413693.7,410743.46,314058.36,288060.39,269469.11,313216.88,350390.61,321414.32,368131.69,360879.99,373605.6,407489.84,434553.52,343933.42,322209.77,310520.97,314453.3,274775.43,338961.88,346867.64","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",204723.19432038142,368375.74829644954,0.3809906826656662,114,MEDIUM,0,0,0,,,1,1
MSME_101176,Singh Textiles 85,56,tirupur,Tamil Nadu,Tier 2,4.4,44,"491308.27,517242.43,545692.21,510617.87,567519.93,498640.76,462053.52,418905.61,409803.92,442495.56,462648.5,505887.32,505791.34,577114.95,574366.72,620459.95,582465.27,516301.29,519586.71,474529.14,419085.5,422372.38,459071.56,580186.5","1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1","420066.1,437881.42,503875.0,411731.6,483574.99,425012.69,423316.5,371773.65,371456.87,374822.9,397234.9,431078.89,419048.03,476590.29,505114.98,581430.61,547243.43,477630.91,472136.23,386454.52,348498.74,360953.44,380219.73,467720.91","80022.94,92211.52,79804.36,79355.24,88012.42,88204.51,86646.17,87153.19,80924.31,87814.52,0.0,85314.9",201520.9370796004,425807.9342937605,0.09309267940364638,48,LOW,0,0,0,"1244.9,1522.4,1457.7,1539.8,1398.4,1261.9,1377.5,1208.4,978.3,1039.1,1241.1,1443.2",,0,1
MSME_101177,Bharat Kitchen 19,16,wayanad,Kerala,Rural,4.2,42,"1127151.87,1244495.37,1372313.93,1349167.49,1153604.94,1276254.86,1176340.82,1025691.9,998220.85,992423.97,928767.82,1089440.9,1184649.3,1277583.74,1297094.96,1370770.16,1222060.93,1242258.16,1129457.61,1093008.59,1078646.17,1100774.11,1014164.48,1190293.76","1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1","986535.25,1161690.19,1252500.14,1249290.87,983924.52,1189743.49,973953.14,863846.41,820015.36,915496.28,755663.82,954163.65,994575.92,1043156.12,1213027.83,1171948.49,1116015.11,1161290.07,941792.24,960931.81,870819.28,886331.39,959843.67,952337.52","0.0,74940.82,90479.48,80117.12,83235.05,79422.59,67487.8,74685.17,75065.98,0.0,76214.24,79127.99",774195.8929709995,127529.26168441819,0.10808589220557856,108,VERY_HIGH,1,1,1,"3150.1,3003.0,3381.0,3192.5,3409.2,3438.3,2750.3,2673.7,2638.8,2817.8,2405.5,2827.9",,0,1
MSME_101178,Raja Enterprises 83,20,tirupur,Tamil Nadu,Tier 2,8.1,20,"246463.42,225110.3,269187.5,269637.35,288444.93,262244.5,233256.61,219986.17,188916.78,211754.46,209675.39,221196.26,266347.53,270160.22,266271.92,265804.59,267666.21,248541.09,226071.72,197974.35,193352.79,200276.55,219133.48,239494.53","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","215219.26,187482.95,228632.19,219973.29,270033.92,224181.43,208159.24,187183.57,170673.89,182217.52,190951.09,205603.51,242240.54,243637.38,237649.07,217026.91,246446.3,210593.56,212848.44,188039.12,172228.63,173723.02,178073.47,204510.38","47093.88,47202.42,51939.08,49489.45,50294.05,48575.62,47645.46,48446.71,48009.63,49391.48,45158.93,49193.92",312978.02835488337,218965.79881800912,0.6157044104910973,5,LOW,0,0,1,,,0,0
MSME_101179,Priya Enterprises 23,23,coimbatore,Tamil Nadu,Tier 2,6.0,85,"1223257.09,1191681.77,1385605.73,1310694.89,1335002.41,1286987.05,1110790.17,1109281.39,1060438.13,1091617.9,1074830.11,1203614.79,1283616.96,1349126.75,1307544.71,1414427.17,1417483.8,1216601.76,1165146.43,1097368.44,1128039.56,1093368.31,1180095.99,1263330.03","0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0","1011796.59,960217.67,1174570.43,1084006.22,1073763.31,1184745.58,1005838.72,916134.13,940795.96,940557.03,954276.62,1061223.11,1115805.32,1197909.97,1183663.07,1340942.02,1248729.44,1120281.66,979296.53,915746.13,922321.0,1027949.42,1117153.03,1032129.89","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1243333.436588452,239672.62066923638,0.5535775866553363,46,MEDIUM,0,0,0,"3065.0,3298.0,3222.6,3351.6,3668.7,2713.8,2856.5,2600.2,2869.4,2580.4,2631.3,2740.7",,0,0
MSME_101180,Priya Enterprises 51,14,hyderabad,Telangana,Tier 1,14.9,38,"1400844.13,1464528.66,1613534.9,1698173.38,1640841.2,1658202.37,1498907.54,1408787.24,1133471.88,1356364.16,1333206.16,1450889.85,1615331.37,1655187.54,1621950.98,1833905.26,1581564.61,1461653.15,1403870.8,1303637.25,1292000.77,1313879.51,1503196.28,1566693.32","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1215833.91,1178496.53,1412348.55,1377246.21,1513262.89,1409713.09,1340754.82,1331585.24,912897.44,1111288.95,1069617.69,1290302.95,1469982.93,1368251.26,1538147.59,1481446.93,1462380.31,1209136.63,1213012.46,1202335.47,1120667.47,1162875.34,1233415.52,1334367.99","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2939456.588146476,476090.30775863765,0.12072283677713204,27,LOW,0,0,1,,UDYAM Registration Cert|NSDC Digital Literacy|SIDBI Financial Management,0,1
MSME_101181,Arjun Hub 21,56,kolkata,West Bengal,Tier 1,6.0,83,"224444.53,243018.23,259177.06,262287.02,253710.28,231673.92,229294.0,203568.27,187656.37,199967.56,211802.71,215685.06,257165.09,278946.92,265263.95,250847.09,248977.97,214389.24,200685.93,178840.15,182772.1,179989.81,209802.89,211780.43","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1","182058.02,214661.35,224407.47,227398.32,207185.83,195282.66,183986.61,189239.11,159356.19,184680.67,181374.72,182155.59,206563.35,264195.13,212957.84,211337.47,232928.82,180053.71,188783.27,151151.29,166275.72,159973.42,191718.32,189692.85","173972.8,178016.41,181649.48,168567.02,174264.65,174538.05,182513.9,178322.3,182782.05,157316.74,165899.97,0.0",281822.26824684185,99888.45642818241,0.5158951037055016,98,LOW,0,0,1,"925.8,991.3,965.4,978.8,1021.2,904.0,755.3,710.7,727.2,721.3,792.4,772.0",,1,0
MSME_101182,Jaya Pharma 63,13,mumbai,Maharashtra,Tier 1,10.7,97,"3077047.57,2993970.66,3772213.62,3494821.76,3563127.08,2566204.77,2966591.93,2453932.72,2574949.11,2645064.0,2142954.96,2790511.98,2681538.67,3774648.21,3255870.08,2891642.68,2914847.9,2529224.47,2555079.56,2514811.88,2877225.99,2304960.94,2516262.08,2405928.77","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1","1025838.8,1147380.93,1234874.74,1108071.89,1146233.79,895840.89,1086085.42,855765.95,836055.64,911912.65,818966.19,1031466.14,966292.61,1199840.45,1047026.9,1042113.85,923022.05,874578.14,975836.36,814527.03,934643.59,795428.69,911498.99,802006.33","153339.33,155081.6,155053.92,150831.75,154106.4,143741.31,159830.58,155116.73,155978.07,151065.99,150690.92,157222.82",1729860.821961395,250531.59520942983,0.07688267300347858,29,VERY_HIGH,0,0,0,,UDYAM Registration Cert,1,0
MSME_101183,Raja Hub 45,21,surat,Gujarat,Tier 2,4.4,85,"364068.19,339046.87,356334.94,395806.13,375984.56,364080.83,334876.91,320282.88,291099.19,276368.35,295566.46,329754.13,338657.43,385561.29,401409.03,392076.83,387821.61,329683.08,315447.06,292144.5,314227.6,343000.65,313467.83,352268.13","1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0","325053.01,280030.52,287696.6,323707.81,322187.6,342605.47,296404.62,285718.26,247473.81,226556.2,246644.99,285189.99,306190.51,321777.75,337436.24,328454.33,353288.78,291971.32,266831.03,254566.59,281386.07,278152.04,290777.27,315994.35","201609.22,211160.52,202497.05,211803.31,0.0,215794.92,196070.56,211685.66,190115.91,206171.51,205470.33,206457.6",137842.67236070536,284381.3100671232,0.4439723658387557,20,HIGH,1,1,0,,,1,0
MSME_101184,Singh Agro Industries 52,22,trichy,Tamil Nadu,Tier 3,3.5,84,"991713.36,1058642.8,1125512.76,1170547.55,1144069.45,1071590.59,956200.65,958580.51,927971.67,801150.42,900661.2,939788.59,1091331.34,1111229.3,1151826.01,1171050.34,1079284.32,1106486.11,964219.64,917963.5,840293.16,860442.0,957915.51,1033443.01","1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1","889624.54,918603.91,1045672.42,1088706.79,981168.9,931777.92,773699.63,798872.57,789933.55,748624.88,746148.56,770734.15,886485.0,972302.84,1092629.82,969275.09,945531.99,899047.54,883110.13,812923.54,766147.39,741223.68,783511.72,865394.39","163808.41,175831.54,178855.93,173578.28,0.0,178026.81,173947.86,0.0,0.0,155089.33,0.0,163264.84",1705651.6096461078,260542.74588382774,0.5418537491517558,8,LOW,0,0,0,,,0,0
MSME_101185,Raja Enterprises 46,24,bengaluru,Karnataka,Tier 1,2.4,35,"1568526.58,1589670.46,1704840.3,1710016.41,1598251.06,1534314.41,1473390.79,1366121.76,1404625.38,1225697.44,1417421.25,1346680.4,1560386.82,1635906.04,1662343.47,1661330.68,1541422.35,1547265.12,1304187.2,1288450.92,1273258.63,1334760.84,1389892.68,1475954.64","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1346981.27,1371091.48,1415379.51,1557502.6,1346667.65,1433834.39,1180436.97,1175539.01,1186110.46,1079054.09,1223944.01,1220175.29,1285339.3,1314401.7,1527253.26,1577240.78,1435464.37,1469723.29,1181184.47,1220194.02,1039066.06,1075386.45,1140163.88,1385576.63","51703.48,51308.16,50366.06,50110.54,53402.68,0.0,51463.99,56608.75,51860.42,53658.12,52699.75,0.0",2792392.171170037,274571.03888575704,0.5551132421088657,81,LOW,0,0,0,,PMKVY Retail Associate|UDYAM Registration Cert|NABARD Agri-Business Cert,1,0
MSME_101186,Singh Logistics 56,46,hyderabad,Telangana,Tier 1,10.1,24,"671346.69,821305.83,847898.25,865642.81,837097.67,738851.37,684142.74,671924.33,671771.34,632071.38,679332.19,680099.32,799544.73,791945.78,846718.53,817998.69,835319.8,779748.58,637152.16,685055.51,697126.77,624329.05,672336.55,779863.43","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","633448.75,692142.47,680842.7,795296.98,707881.96,604743.58,611800.06,614209.51,568635.69,563437.47,583527.14,634598.62,670479.25,736299.97,725927.48,746216.66,732376.0,724524.29,575990.91,558080.06,646222.92,501794.49,566515.04,626860.08","46700.81,46536.17,50960.18,43393.6,44709.29,47517.81,42776.3,45677.33,45656.02,48783.73,0.0,0.0",95661.28981282961,577796.4737843989,0.36726504517208286,87,LOW,0,0,1,,,0,0
